day,date,position,shares_L,shares_O,z_score,price_L,price_O
1143,Y4-M05-D22,1,191,-1365,-0.7582664143956932,215.63,32.56
1144,Y4-M05-D23,1,191,-1365,-0.772048471716822,218.46,33.04
1145,Y4-M05-D24,1,191,-1365,-0.8478140010956247,218.01,33.44
1146,Y4-M05-D27,1,191,-1365,-0.8265816844157967,215.72,32.99
1147,Y4-M05-D28,1,191,-1365,-0.834161116080272,219.25,33.53
1148,Y4-M05-D29,1,191,-1365,-0.8689966243227539,215.44,33.21
1149,Y4-M05-D30,1,191,-1365,-0.8494850272800419,218.08,33.46
1150,Y4-M05-D31,1,191,-1365,-1.0578680033635106,208.69,33.42
1151,Y4-M06-D03,1,191,-1365,-1.029198426433477,208.87,33.27
1152,Y4-M06-D04,1,191,-1365,-1.2037539399266382,204.39,33.71
1153,Y4-M06-D05,1,191,-1365,-1.129894086108093,212.05,34.33
1154,Y4-M06-D06,1,191,-1365,-1.029396381465112,213.08,33.86
1155,Y4-M06-D07,1,191,-1365,-0.9237503357984369,216.48,33.69
1156,Y4-M06-D10,1,191,-1365,-0.7716996194134984,225.84,34.07
1157,Y4-M06-D11,1,191,-1365,-0.8318221706895854,228.29,34.78
1158,Y4-M06-D12,1,191,-1365,-0.7377594380978235,232.9,34.85
1159,Y4-M06-D13,1,191,-1365,-0.6272485754568331,235.44,34.53
1160,Y4-M06-D14,1,191,-1365,-0.5858462871646039,242.54,35.27
1161,Y4-M06-D17,1,191,-1365,-0.4573133522140898,249.8,35.5
1162,Y4-M06-D18,1,191,-1365,-0.5663511437022987,251.4,36.39
1163,Y4-M06-D19,1,191,-1365,-0.6940609889237778,245.32,36.32
1164,Y4-M06-D20,1,191,-1365,-0.6904331095242884,245.55,36.33
1165,Y4-M06-D21,1,191,-1365,-0.797396723109506,243.88,36.75
1166,Y4-M06-D24,1,191,-1365,-0.6720365194059309,239.99,35.44
1167,Y4-M06-D25,1,191,-1365,-0.7170938368052763,237.95,35.43
1168,Y4-M06-D26,1,191,-1365,-0.7101949907440885,241.04,35.82
1169,Y4-M06-D27,1,191,-1365,-0.8257556262825354,241.64,36.61
1170,Y4-M06-D28,1,191,-1365,-0.8430753880228582,245.96,37.32
1171,Y4-M07-D01,1,191,-1365,-0.9020381775959193,243.67,37.36
1172,Y4-M07-D02,1,191,-1365,-0.9102629847215898,238.52,36.69
1173,Y4-M07-D03,1,191,-1365,-0.7997995125520235,243.06,36.65
1174,Y4-M07-D04,1,191,-1365,-0.7603246247859624,241.71,36.22
1175,Y4-M07-D05,1,191,-1365,-0.8160152962066864,240.85,36.44
1176,Y4-M07-D08,1,191,-1365,-0.8651154923419511,242.28,36.94
1177,Y4-M07-D09,1,191,-1365,-0.6782662947702113,244.58,36.12
1178,Y4-M07-D10,1,191,-1365,-0.6694973160023334,241.96,35.7
1179,Y4-M07-D11,1,191,-1365,-0.6455431429770411,242.22,35.59
1180,Y4-M07-D12,1,191,-1365,-0.4985234429278755,245.64,35.17
1181,Y4-M07-D15,1,191,-1365,-0.5895287986908193,239.09,34.81
1182,Y4-M07-D16,1,191,-1365,-0.6344650042188532,242.99,35.63
1183,Y4-M07-D17,1,191,-1365,-0.6430811154452443,240.54,35.34
1184,Y4-M07-D18,1,191,-1365,-0.6768753381632576,236.99,35.05
1185,Y4-M07-D19,1,191,-1365,-0.8247322785405902,235.75,35.78
1186,Y4-M07-D22,1,191,-1365,-0.7532029769667903,238.16,35.68
1187,Y4-M07-D23,1,191,-1365,-0.6738023265331962,244.06,36.02
1188,Y4-M07-D24,1,191,-1365,-0.6698045352874237,239.73,35.39
1189,Y4-M07-D25,1,191,-1365,-0.7091395546204899,237.94,35.38
1190,Y4-M07-D26,1,191,-1365,-0.7291930203241326,240.21,35.82
1191,Y4-M07-D29,1,191,-1365,-0.8280613318009292,233.96,35.55
1192,Y4-M07-D30,1,191,-1365,-0.6082956333669357,235.41,34.41
1193,Y4-M07-D31,1,191,-1365,-0.6021262475825735,234.75,34.28
1194,Y4-M08-D01,1,191,-1365,-0.7227568967822746,235.2,35.08
1195,Y4-M08-D02,1,191,-1365,-0.6701472974260807,239.0,35.29
1196,Y4-M08-D05,1,191,-1365,-0.6487071483665607,248.66,36.51
1197,Y4-M08-D06,1,191,-1365,-0.7687046024343979,244.49,36.66
1198,Y4-M08-D07,1,191,-1365,-0.8899412970583377,244.27,37.37
1199,Y4-M08-D08,1,191,-1365,-0.664016576255724,257.93,37.9
1200,Y4-M08-D09,1,191,-1365,-0.6196103917707659,258.44,37.7
1201,Y4-M08-D12,1,191,-1365,-0.5789708036276509,260.43,37.73
1202,Y4-M08-D13,1,191,-1365,-0.8752731247355059,249.63,38.03
1203,Y4-M08-D14,1,191,-1365,-0.9191729834131013,245.71,37.75
1204,Y4-M08-D15,1,191,-1365,-0.8511328442964333,246.18,37.4
1205,Y4-M08-D16,1,191,-1365,-0.865130794431721,247.07,37.61
1206,Y4-M08-D19,1,191,-1365,-0.8121382841207494,244.38,36.91
1207,Y4-M08-D20,1,191,-1365,-0.8829251263092298,243.79,37.26
1208,Y4-M08-D21,1,191,-1365,-0.6999812420216918,249.28,36.91
1209,Y4-M08-D22,1,191,-1365,-0.8312429422614963,248.05,37.54
1210,Y4-M08-D23,1,191,-1365,-1.2025018536182523,241.34,38.87
1211,Y4-M08-D26,1,191,-1365,-1.3196685197986462,232.36,38.33
1212,Y4-M08-D27,1,191,-1365,-1.217272048539235,234.76,38.04
1213,Y4-M08-D28,1,191,-1365,-1.4250264354533908,226.47,38.15
1214,Y4-M08-D29,1,191,-1365,-1.4614190996642844,223.45,37.95
1215,Y4-M08-D30,1,191,-1365,-1.3959372532243755,217.23,36.68
1216,Y4-M09-D02,1,191,-1365,-1.4198616408492897,222.62,37.58
1217,Y4-M09-D03,1,191,-1365,-1.407750609712576,219.86,37.12
1218,Y4-M09-D04,1,191,-1365,-1.588342549500936,221.48,38.45
1219,Y4-M09-D05,1,191,-1365,-1.608863343686461,221.37,38.56
1220,Y4-M09-D06,1,191,-1365,-1.6071009910311105,221.59,38.58
1221,Y4-M09-D09,1,191,-1365,-1.6740819068407886,227.53,39.82
1222,Y4-M09-D10,1,191,-1365,-1.5945413879742003,230.29,39.72
1223,Y4-M09-D11,1,191,-1365,-1.4947563573161586,235.15,39.79
1224,Y4-M09-D12,1,191,-1365,-1.3729480086309103,236.11,39.18
1225,Y4-M09-D13,1,191,-1365,-1.302647251485996,243.4,39.77
1226,Y4-M09-D16,1,191,-1365,-1.5058237999471291,235.31,39.88
1227,Y4-M09-D17,1,191,-1365,-1.5004858970377417,229.68,39.06
1228,Y4-M09-D18,1,191,-1365,-1.2162712445423631,228.44,37.15
1229,Y4-M09-D19,1,191,-1365,-1.2612716268337045,226.76,37.19
1230,Y4-M09-D20,1,191,-1365,-1.1943640997124383,226.68,36.77
1231,Y4-M09-D23,1,191,-1365,-1.0717942023687097,234.18,37.07
1232,Y4-M09-D24,1,191,-1365,-0.9059755792617737,244.07,37.44
1233,Y4-M09-D25,1,191,-1365,-1.1828801735429242,235.19,37.89
1234,Y4-M09-D26,1,191,-1365,-1.0507384484660813,237.96,37.47
1235,Y4-M09-D27,1,191,-1365,-1.0978427940607918,233.9,37.19
1236,Y4-M09-D30,1,191,-1365,-1.0593889510554004,235.58,37.19
1237,Y4-M10-D01,1,191,-1365,-0.8385510302059258,241.51,36.67
1238,Y4-M10-D02,1,191,-1365,-0.7558392642945113,243.05,36.38
1239,Y4-M10-D03,1,191,-1365,-0.8549055308029455,241.01,36.7
1240,Y4-M10-D04,1,191,-1365,-0.8678396516686914,242.59,37.0
1241,Y4-M10-D07,1,191,-1365,-0.7527070145751691,247.62,37.0
1242,Y4-M10-D08,1,191,-1365,-0.6988035425361444,250.69,37.1
1243,Y4-M10-D09,1,191,-1365,-0.588366401295042,245.29,35.67
1244,Y4-M10-D10,1,191,-1365,-0.714078911773853,246.09,36.55
1245,Y4-M10-D11,1,191,-1365,-0.6530121588974235,250.76,36.83
1246,Y4-M10-D14,1,191,-1365,-0.8939627835398223,249.6,38.14
1247,Y4-M10-D15,1,191,-1365,-0.8000876425639545,245.55,37.0
1248,Y4-M10-D16,1,191,-1365,-0.6456283792833065,248.58,36.48
1249,Y4-M10-D17,1,191,-1365,-0.8862801777865582,245.86,37.57
1250,Y4-M10-D18,1,191,-1365,-0.6964232968386997,251.08,37.14
1251,Y4-M10-D21,1,191,-1365,-0.76057112177966,249.35,37.29
1252,Y4-M10-D22,1,191,-1365,-1.0031086877908477,243.33,37.93
1253,Y4-M10-D23,1,191,-1365,-1.0620133907652674,239.97,37.82
1254,Y4-M10-D24,1,191,-1365,-1.1138342917553579,237.42,37.78
1255,Y4-M10-D25,1,191,-1365,-1.0753732070946618,244.32,38.51
1256,Y4-M10-D28,1,191,-1365,-1.09684511182436,245.67,38.83
1257,Y4-M10-D29,1,191,-1365,-1.1477538995957595,247.45,39.39
1258,Y4-M10-D30,1,191,-1365,-1.2387864050663286,246.19,39.77
1259,Y4-M10-D31,1,191,-1365,-0.8980412051293102,254.57,38.86
1260,Y4-M11-D01,1,191,-1365,-0.9444695710832851,249.61,38.45
1261,Y4-M11-D04,1,191,-1365,-0.866616864692996,244.86,37.31
1262,Y4-M11-D05,1,191,-1365,-1.010064136248563,253.68,39.42
1263,Y4-M11-D06,1,191,-1365,-1.188851271584175,245.44,39.36
1264,Y4-M11-D07,1,191,-1365,-1.4522558483914596,242.87,40.61
1265,Y4-M11-D08,1,191,-1365,-1.4468774639544764,243.82,40.71
1266,Y4-M11-D11,1,191,-1365,-1.3825030500721418,248.42,40.96
1267,Y4-M11-D12,1,191,-1365,-1.3026125274115898,257.13,41.69
1268,Y4-M11-D13,1,191,-1365,-1.3349871596129144,253.07,41.32
1269,Y4-M11-D14,1,191,-1365,-1.2181479534814081,256.53,41.09
1270,Y4-M11-D15,1,191,-1365,-1.366651420810572,248.04,40.81
1271,Y4-M11-D18,1,191,-1365,-1.2566602157969153,242.12,39.31
1272,Y4-M11-D19,1,191,-1365,-1.1523149517568985,254.83,40.45
1273,Y4-M11-D20,1,191,-1365,-0.7146999265763865,264.01,39.06
1274,Y4-M11-D21,1,191,-1365,-0.8022103624290076,252.25,37.95
1275,Y4-M11-D22,1,191,-1365,-0.9369528319800033,252.87,38.86
1276,Y4-M11-D25,1,191,-1365,-0.7725185892476668,247.97,37.17
1277,Y4-M11-D26,1,191,-1365,-0.6730358392006888,258.68,38.06
1278,Y4-M11-D27,1,191,-1365,-0.7042067736994778,252.17,37.34
1279,Y4-M11-D28,1,191,-1365,-0.6796037707410761,256.82,37.84
1280,Y4-M11-D29,1,191,-1365,-0.8047625649410991,252.21,37.96
1281,Y4-M12-D02,1,191,-1365,-0.9362103725946839,254.69,39.11
1282,Y4-M12-D03,1,191,-1365,-0.892712514145027,260.38,39.64
1283,Y4-M12-D04,1,191,-1365,-0.9680844364418331,254.37,39.26
1284,Y4-M12-D05,1,191,-1365,-0.5613816684370817,262.7,37.94
1285,Y4-M12-D06,1,191,-1365,-0.3600328008852417,266.42,37.23
1286,Y4-M12-D09,1,191,-1365,-0.28090267539253255,267.16,36.85
1287,Y4-M12-D10,1,191,-1365,-0.18888121354294624,262.6,35.65
1288,Y4-M12-D11,1,191,-1365,-0.14639715819865445,276.54,37.34
1289,Y4-M12-D12,1,191,-1365,-0.3818390746076569,270.83,37.98
1290,Y4-M12-D13,1,191,-1365,-0.29665194934447575,282.56,39.1
1291,Y4-M12-D16,1,191,-1365,-0.2515353938558516,282.1,38.76
1292,Y4-M12-D17,1,191,-1365,-0.00607192630289921,293.11,38.8
1293,Y4-M12-D18,1,191,-1365,-0.05239333098469673,297.45,39.69
1294,Y4-M12-D19,1,191,-1365,-0.16185484766675326,285.16,38.64
1295,Y4-M12-D20,0,0,0,0.131993506343771,287.63,37.19
1296,Y4-M12-D23,0,0,0,0.23530209082187264,294.36,37.5
1297,Y4-M12-D24,0,0,0,0.196251747028822,294.37,37.74
1298,Y4-M12-D25,0,0,0,0.5474560411912962,304.78,37.05
1299,Y4-M12-D26,0,0,0,0.3922959515435654,305.08,38.04
1300,Y4-M12-D27,0,0,0,0.05975037929439227,290.48,38.03
1301,Y4-M12-D30,0,0,0,0.05179379412832994,293.35,38.48
1302,Y4-M12-D31,0,0,0,0.2897699752669007,292.95,36.97
1303,Y5-M01-D01,0,0,0,0.30366968998742827,300.35,37.92
1304,Y5-M01-D02,0,0,0,0.26212638177156417,297.82,37.82
1305,Y5-M01-D03,0,0,0,0.29701158346674617,296.77,37.46
1306,Y5-M01-D06,0,0,0,0.3714049128002806,295.73,36.86
1307,Y5-M01-D07,0,0,0,0.18372571655567851,300.83,38.72
1308,Y5-M01-D08,0,0,0,0.0781366059970089,297.79,38.94
1309,Y5-M01-D09,0,0,0,-0.0031307226713652024,293.31,38.81
1310,Y5-M01-D10,0,0,0,0.3216226468596152,291.41,36.56
1311,Y5-M01-D13,0,0,0,0.018451265090951127,283.17,37.26
1312,Y5-M01-D14,0,0,0,0.1487381595508712,286.86,36.98
1313,Y5-M01-D15,0,0,0,-0.10535787280888026,279.62,37.52
1314,Y5-M01-D16,0,0,0,-0.19995062644371617,279.42,38.07
1315,Y5-M01-D17,0,0,0,-0.090309092512546,281.35,37.67
1316,Y5-M01-D20,0,0,0,-0.28605907685069176,274.8,37.95
1317,Y5-M01-D21,0,0,0,-0.5738209784018439,275.17,39.76
1318,Y5-M01-D22,0,0,0,-0.649967115754147,278.35,40.67
1319,Y5-M01-D23,0,0,0,-0.6121854652061032,290.44,42.13
1320,Y5-M01-D24,1,139,-993,-1.0558357651911734,285.93,44.21
1321,Y5-M01-D27,1,139,-993,-1.018120927099187,281.5,43.36
1322,Y5-M01-D28,1,139,-993,-0.8484921043623719,278.4,41.89
1323,Y5-M01-D29,1,139,-993,-0.6924626860048202,278.71,40.98
1324,Y5-M01-D30,1,139,-993,-0.5888376703165235,276.23,40.0
1325,Y5-M01-D31,1,139,-993,-0.6079006954390384,285.05,41.35
1326,Y5-M02-D03,1,139,-993,-0.692941862104558,276.83,40.72
1327,Y5-M02-D04,1,139,-993,-0.5710849714572488,274.36,39.63
1328,Y5-M02-D05,1,139,-993,-0.7505966283956576,270.45,40.18
1329,Y5-M02-D06,1,139,-993,-0.6890082476220936,266.92,39.31
1330,Y5-M02-D07,1,139,-993,-0.7388650537418083,269.89,40.03
1331,Y5-M02-D10,1,139,-993,-0.7493359955851189,268.36,39.88
1332,Y5-M02-D11,1,139,-993,-0.7079837334570642,266.52,39.37
1333,Y5-M02-D12,1,139,-993,-0.568379901403667,269.33,38.91
1334,Y5-M02-D13,1,139,-993,-0.5691995366607866,263.86,38.15
1335,Y5-M02-D14,1,139,-993,-0.4054042465135048,270.73,38.11
1336,Y5-M02-D17,1,139,-993,-0.49245426282807353,269.93,38.53
1337,Y5-M02-D18,1,139,-993,-0.349899682506561,275.3,38.41
1338,Y5-M02-D19,1,139,-993,-0.1153698793162502,276.68,37.17
1339,Y5-M02-D20,1,139,-993,-0.17810041672179416,277.3,37.64
1340,Y5-M02-D21,1,139,-993,-0.11486470499952559,274.7,36.89
1341,Y5-M02-D24,1,139,-993,-0.1745982551561676,277.31,37.62
1342,Y5-M02-D25,1,139,-993,-0.2694875319488771,275.81,37.99
1343,Y5-M02-D26,1,139,-993,-0.20227508852379608,280.82,38.28
1344,Y5-M02-D27,1,139,-993,-0.2334540834570499,284.32,38.96
1345,Y5-M02-D28,1,139,-993,-0.5526715950470067,276.38,39.8
1346,Y5-M03-D02,1,139,-993,-0.7383289425340678,272.13,40.34
1347,Y5-M03-D03,1,139,-993,-0.7717685554955681,268.81,40.08
1348,Y5-M03-D04,1,139,-993,-0.9382570680785742,266.47,40.77
1349,Y5-M03-D05,1,139,-993,-0.6233529601654223,272.72,39.72
1350,Y5-M03-D06,1,139,-993,-0.5914979855914317,268.32,38.91
1351,Y5-M03-D09,1,139,-993,-0.7519405272426617,262.24,39.04
1352,Y5-M03-D10,1,139,-993,-0.6804467685224306,266.15,39.15
1353,Y5-M03-D11,1,139,-993,-0.5445892920470816,273.73,39.38
1354,Y5-M03-D12,1,139,-993,-0.4804105302151054,279.68,39.82
1355,Y5-M03-D13,1,139,-993,-0.39381484327392646,276.17,38.8
1356,Y5-M03-D16,1,139,-993,-0.46022558922440926,270.48,38.41
1357,Y5-M03-D17,1,139,-993,-0.5284697735373793,267.57,38.42
1358,Y5-M03-D18,1,139,-993,-0.45873836747249686,271.26,38.51
1359,Y5-M03-D19,1,139,-993,-0.38872228586759805,276.75,38.85
1360,Y5-M03-D20,1,139,-993,-0.333041159083454,275.25,38.3
1361,Y5-M03-D23,1,139,-993,-0.49910858216536375,275.86,39.4
1362,Y5-M03-D24,1,139,-993,-0.4501921904626046,275.28,39.02
1363,Y5-M03-D25,1,139,-993,-0.3742795509955018,277.81,38.91
1364,Y5-M03-D26,1,139,-993,-0.4170716444040473,276.87,39.04
1365,Y5-M03-D27,1,139,-993,-0.3771458817365131,284.12,39.81
1366,Y5-M03-D30,1,139,-993,-0.5975413208304573,283.0,41.0
1367,Y5-M03-D31,1,139,-993,-0.6120967744279217,279.79,40.64
1368,Y5-M04-D01,1,139,-993,-0.6808686768026885,278.43,40.87
1369,Y5-M04-D02,1,139,-993,-0.4523943891807338,281.19,39.86
1370,Y5-M04-D03,1,139,-993,-0.5196683736763709,281.54,40.32
1371,Y5-M04-D06,1,139,-993,-0.488937617951839,280.38,39.97
1372,Y5-M04-D07,1,139,-993,-0.5763815740598787,271.34,39.24
1373,Y5-M04-D08,1,139,-993,-0.484306631574203,271.43,38.69
1374,Y5-M04-D09,1,139,-993,-0.5830194398167609,271.05,39.24
1375,Y5-M04-D10,1,139,-993,-0.484361263700931,268.21,38.24
1376,Y5-M04-D13,1,139,-993,-0.49940165085132265,270.27,38.62
1377,Y5-M04-D14,1,139,-993,-0.5315046066211241,269.94,38.77
1378,Y5-M04-D15,1,139,-993,-0.5731831773074284,264.83,38.31
1379,Y5-M04-D16,1,139,-993,-0.7150889276958282,263.85,39.04
1380,Y5-M04-D17,1,139,-993,-0.6442333027814897,264.3,38.67
1381,Y5-M04-D20,1,139,-993,-0.7500773034797996,265.11,39.43
1382,Y5-M04-D21,1,139,-993,-0.7463450985008847,263.7,39.21
1383,Y5-M04-D22,1,139,-993,-0.6147383331411459,262.8,38.28
1384,Y5-M04-D23,1,139,-993,-0.5387473663116057,267.55,38.48
1385,Y5-M04-D24,1,139,-993,-0.6917621923492112,261.58,38.58
1386,Y5-M04-D27,1,139,-993,-0.7551568617776333,262.6,39.11
1387,Y5-M04-D28,1,139,-993,-0.8433547921773714,266.04,40.13
1388,Y5-M04-D29,1,139,-993,-0.816501048538777,261.35,39.31
1389,Y5-M04-D30,1,139,-993,-0.8511550553300321,259.55,39.27
1390,Y5-M05-D01,1,139,-993,-0.852858169896102,256.83,38.9
1391,Y5-M05-D04,1,139,-993,-0.9798954899487597,254.14,39.3
1392,Y5-M05-D05,1,139,-993,-1.0931339663884045,256.2,40.28
1393,Y5-M05-D06,1,139,-993,-1.1707673254926214,258.6,41.09
1394,Y5-M05-D07,1,139,-993,-1.0654747380918228,260.34,40.69
1395,Y5-M05-D08,1,139,-993,-1.026831000489262,267.82,41.5
1396,Y5-M05-D11,1,139,-993,-1.082455192165402,269.68,42.1
1397,Y5-M05-D12,1,139,-993,-0.8534933352977668,278.11,41.88
1398,Y5-M05-D13,1,139,-993,-0.7724548985520463,282.58,42.01
1399,Y5-M05-D14,1,139,-993,-0.8729323624312302,284.84,42.94
1400,Y5-M05-D15,1,139,-993,-1.006194851885616,281.02,43.22
1401,Y5-M05-D18,1,139,-993,-0.8582679772917883,280.69,42.27
1402,Y5-M05-D19,1,139,-993,-0.7534331737362889,282.41,41.87
1403,Y5-M05-D20,1,139,-993,-0.927379187333298,274.31,41.8
1404,Y5-M05-D21,1,139,-993,-0.9963979194132397,266.79,41.17
1405,Y5-M05-D22,1,139,-993,-0.8443819271027071,262.42,39.63
1406,Y5-M05-D25,1,139,-993,-0.8493025276943873,261.49,39.53
1407,Y5-M05-D26,1,139,-993,-0.8444732535736406,262.13,39.59
1408,Y5-M05-D27,1,139,-993,-0.5701980376763837,267.32,38.64
1409,Y5-M05-D28,1,139,-993,-0.7883045575438147,266.3,39.83
1410,Y5-M05-D29,1,139,-993,-0.6943415445689288,266.83,39.33
1411,Y5-M06-D01,1,139,-993,-0.922413831962947,262.3,40.09
1412,Y5-M06-D02,1,139,-993,-0.8016597679106591,264.93,39.72
1413,Y5-M06-D03,1,139,-993,-0.869675060300977,262.03,39.73
1414,Y5-M06-D04,1,139,-993,-0.7233217952559668,268.71,39.77
1415,Y5-M06-D05,1,139,-993,-0.6874510916536825,266.13,39.19
1416,Y5-M06-D08,1,139,-993,-0.6971749681491239,260.7,38.49
1417,Y5-M06-D09,1,139,-993,-0.7606433589774334,253.78,37.91
1418,Y5-M06-D10,1,139,-993,-0.6987726056451291,254.91,37.69
1419,Y5-M06-D11,1,139,-993,-0.7634588447751066,253.8,37.93
1420,Y5-M06-D12,1,139,-993,-0.6145285304916549,258.09,37.62
1421,Y5-M06-D15,1,139,-993,-0.5566888082774151,262.19,37.84
1422,Y5-M06-D16,1,139,-993,-0.5993681829605911,263.4,38.27
1423,Y5-M06-D17,1,139,-993,-0.5991736824008683,263.48,38.28
1424,Y5-M06-D18,1,139,-993,-0.5863664308596219,263.11,38.15
1425,Y5-M06-D19,1,139,-993,-0.5257800055735684,267.33,38.37
1426,Y5-M06-D22,1,139,-993,-0.5408062421248293,266.03,38.28
1427,Y5-M06-D23,1,139,-993,-0.564465043482888,268.5,38.77
1428,Y5-M06-D24,1,139,-993,-0.812274032658879,270.83,40.61
1429,Y5-M06-D25,1,139,-993,-0.7484120347485724,272.19,40.41
1430,Y5-M06-D26,1,139,-993,-0.7577255178701349,268.78,39.99
1431,Y5-M06-D29,1,139,-993,-0.9501227537122289,263.02,40.36
1432,Y5-M06-D30,1,139,-993,-0.6547608470213283,276.21,40.4
1433,Y5-M07-D01,1,139,-993,-0.4182184069985793,279.68,39.44
1434,Y5-M07-D02,1,139,-993,-0.5054380771465189,276.37,39.51
1435,Y5-M07-D03,1,139,-993,-0.6018535730166248,279.88,40.59
1436,Y5-M07-D06,1,139,-993,-0.6801120668182395,276.89,40.65
1437,Y5-M07-D07,1,139,-993,-0.6722953500851708,277.16,40.64
1438,Y5-M07-D08,1,139,-993,-0.528633004494609,285.51,40.93
1439,Y5-M07-D09,1,139,-993,-0.35727013030070803,289.35,40.42
1440,Y5-M07-D10,1,139,-993,-0.1964137408036843,293.16,39.97
1441,Y5-M07-D13,1,139,-993,-0.20039738145032607,294.13,40.13
1442,Y5-M07-D14,1,139,-993,-0.3027193125306879,284.44,39.4
1443,Y5-M07-D15,1,139,-993,-0.36142112179944336,284.95,39.83
1444,Y5-M07-D16,1,139,-993,-0.2978212556840811,284.94,39.44
1445,Y5-M07-D17,1,139,-993,-0.3861059065921992,282.37,39.62
1446,Y5-M07-D20,1,139,-993,-0.4045880657283,280.49,39.47
1447,Y5-M07-D21,1,139,-993,-0.42058219911561656,273.07,38.53
1448,Y5-M07-D22,1,139,-993,-0.5474357147357714,269.53,38.81
1449,Y5-M07-D23,1,139,-993,-0.44276562633961625,276.82,39.19
1450,Y5-M07-D24,1,139,-993,-0.39993914156814137,277.69,39.05
1451,Y5-M07-D27,1,139,-993,-0.4589802585036425,273.18,38.78
1452,Y5-M07-D28,1,139,-993,-0.3894991366158469,275.0,38.61
1453,Y5-M07-D29,1,139,-993,-0.4231699444812768,274.53,38.75
1454,Y5-M07-D30,1,139,-993,-0.2913614369065124,278.93,38.56
1455,Y5-M07-D31,1,139,-993,-0.47102365840513344,277.23,39.42
1456,Y5-M08-D03,1,139,-993,-0.59635786389172,277.26,40.19
1457,Y5-M08-D04,1,139,-993,-0.9231039622028145,266.56,40.69
1458,Y5-M08-D05,1,139,-993,-1.0408101940628645,259.63,40.44
1459,Y5-M08-D06,1,139,-993,-0.9097452973640581,263.64,40.2
1460,Y5-M08-D07,1,139,-993,-0.7356345686077047,266.17,39.49
1461,Y5-M08-D10,1,139,-993,-0.8122243392061776,265.97,39.93
1462,Y5-M08-D11,1,139,-993,-0.6429891235513591,268.43,39.24
1463,Y5-M08-D12,1,139,-993,-0.47881092244929946,268.81,38.29
1464,Y5-M08-D13,1,139,-993,-0.6715448302653859,268.97,39.49
1465,Y5-M08-D14,1,139,-993,-0.7997243069500235,263.37,39.49
1466,Y5-M08-D17,1,139,-993,-0.8090400930528607,262.82,39.47
1467,Y5-M08-D18,1,139,-993,-0.8496701365593945,263.19,39.77
1468,Y5-M08-D19,1,139,-993,-0.8894499406292699,259.45,39.49
1469,Y5-M08-D20,1,139,-993,-1.0673712017269756,256.11,40.11
1470,Y5-M08-D21,1,139,-993,-1.1562974409128997,254.37,40.41
1471,Y5-M08-D24,1,139,-993,-1.516922998248277,246.48,41.51
1472,Y5-M08-D25,1,139,-993,-1.6608983205771173,243.05,41.91
1473,Y5-M08-D26,1,139,-993,-1.7024202365385452,242.38,42.07
1474,Y5-M08-D27,1,139,-993,-1.6748358811324888,240.01,41.57
1475,Y5-M08-D28,1,139,-993,-1.8248051779591317,232.6,41.45
1476,Y5-M08-D31,1,139,-993,-2.078135055697851,226.18,42.1
1477,Y5-M09-D01,1,139,-993,-2.2696817193918095,230.11,43.82
1478,Y5-M09-D02,1,139,-993,-1.956612534043256,226.77,41.44
1479,Y5-M09-D03,1,139,-993,-1.9806427314497117,221.43,40.84
1480,Y5-M09-D04,1,139,-993,-1.9513254760772067,227.43,41.5
1481,Y5-M09-D07,1,139,-993,-1.830610742061875,222.05,40.01
1482,Y5-M09-D08,1,139,-993,-1.9135643990044349,222.43,40.57
1483,Y5-M09-D09,1,139,-993,-1.9265199121246168,222.15,40.61
1484,Y5-M09-D10,1,139,-993,-2.1205583887507493,222.11,41.79
1485,Y5-M09-D11,1,139,-993,-2.1649741178722874,219.24,41.66
1486,Y5-M09-D14,1,139,-993,-2.018330419834073,220.57,40.95
1487,Y5-M09-D15,1,139,-993,-2.0223426943904514,214.46,40.12
1488,Y5-M09-D16,1,139,-993,-2.2139772300834304,213.81,41.2
1489,Y5-M09-D17,1,139,-993,-2.1601306931524094,216.52,41.25
1490,Y5-M09-D18,1,139,-993,-2.028967561038841,212.24,39.85
1491,Y5-M09-D21,1,139,-993,-1.9870161624303768,219.65,40.63
1492,Y5-M09-D22,1,139,-993,-2.057781612364422,220.92,41.24
1493,Y5-M09-D23,1,139,-993,-1.863044612352478,220.49,39.99
1494,Y5-M09-D24,1,139,-993,-1.8902388151484546,221.59,40.31
1495,Y5-M09-D25,1,139,-993,-1.96836089498899,219.75,40.53
1496,Y5-M09-D28,1,139,-993,-1.9780977705929235,216.25,40.1
1497,Y5-M09-D29,1,139,-993,-1.9583454340097046,218.4,40.28
1498,Y5-M09-D30,1,139,-993,-1.7685989688059383,218.61,39.15
1499,Y5-M10-D01,1,139,-993,-1.7514630114981202,215.14,38.56
1500,Y5-M10-D02,1,139,-993,-1.9219103180014157,211.34,39.07
1501,Y5-M10-D05,1,139,-993,-1.9237937825280758,205.18,38.22
1502,Y5-M10-D06,1,139,-993,-1.8575943234291978,203.21,37.54
1503,Y5-M10-D07,1,139,-993,-1.863870337774263,208.37,38.3
1504,Y5-M10-D08,1,139,-993,-1.5767060885014088,211.12,36.93
1505,Y5-M10-D09,1,139,-993,-1.7829220760088371,211.12,38.19
1506,Y5-M10-D12,1,139,-993,-1.6571003012765713,216.76,38.21
1507,Y5-M10-D13,1,139,-993,-1.3261477605608514,219.85,36.62
1508,Y5-M10-D14,1,139,-993,-1.339480427182621,218.91,36.57
