Day,Combined_Equity,Pairs_Equity,StockV_Equity,StockQ_Equity,HMM_Equity,Seasonality_Equity,Regime
2090,222136.13247000007,10071.22550578948,25142.440222105288,17636.099502105266,104021.57909000001,45264.78815000002,HIGH
2091,223875.14247000008,10123.965505789482,25142.440222105288,17636.099502105266,105259.04909,45713.588150000025,HIGH
2092,225702.02247000005,10083.195505789481,25142.440222105288,17636.099502105266,106576.29909000001,46263.98815000003,HIGH
2093,220195.08247000005,9845.68550578948,25142.440222105288,17636.099502105266,102162.46909000001,45408.38815000002,HIGH
2094,219998.20247000008,9638.50550578948,25142.440222105288,17636.099502105266,101735.56909,45845.588150000025,HIGH
2095,222534.73247000005,9579.01550578948,25142.440222105288,17636.099502105266,104128.78909,46048.38815000002,HIGH
2096,223468.82247000007,9506.20550578948,25142.440222105288,17636.099502105266,105129.68909000001,46054.38815000003,HIGH
2097,222221.44247000007,9626.89550578948,25142.440222105288,17636.099502105266,102970.81909,46845.18815000002,HIGH
2098,223937.65247000006,9497.92550578948,25142.440222105288,17636.099502105266,104333.19909000001,47327.98815000003,HIGH
2099,220628.24247000006,9587.29550578948,25142.440222105288,17636.099502105266,100268.41909,47993.98815000003,HIGH
2100,220727.42247000005,9470.83550578948,25142.440222105288,17636.099502105266,100508.45909,47969.58815000002,HIGH
2101,220667.21247000006,9523.39550578948,25142.440222105288,17636.099502105266,99653.28909,48711.98815000003,HIGH
2102,224824.20247000008,9508.36550578948,25142.440222105288,17636.099502105266,103805.70909,48731.58815000002,HIGH
2103,223120.43247000006,9249.43550578948,25142.440222105288,17636.099502105266,103354.46909000001,47737.98815000003,HIGH
2104,221541.69247000007,9402.16550578948,25142.440222105288,17636.099502105266,101638.59909,47722.38815000002,HIGH
2105,221530.04247000004,9441.67550578948,25142.440222105288,17636.099502105266,101577.83909,47731.98815000003,HIGH
